"species_code","score","start_offset_sec","end_offset_sec"
"grcfly",0.98779315,27,30
"tuftit",0.5267589,32,35
"woothr",0.7606856,102,105
"naswar",0.30315953,103,106
"rewbla",0.5466417,128,131
"btbwar",0.9882379,157,160
"blujay",0.41506976,164,167
"ovenbi1",0.99763685,172,175
"eastow",0.9245187,179,182
"amered",0.9827232,180,183
"comyel",0.49418238,188,191
"bkbwar",0.7201641,207,210
"indbun",0.98427373,210,213
"scatan",0.99292463,228,231
"hoowar",0.9490119,230,233
"herthr",0.37417448,237,240
"yelwar",0.6367954,258,261
"btnwar",0.9359843,265,268
"reevir1",0.9959153,266,269
"cerwar",0.47419837,270,273
"chswar",0.28460795,271,274
"robgro",0.32249743,275,278
"eawpew",0.91434765,279,282
"norcar",0.7381737,280,283
