"species_code","score","start_offset_sec","end_offset_sec"
"eawpew",0.8870927,16,19
"pinwar",0.5520711,35,38
"buwwar",0.56668323,40,43
"blujay",0.60452497,81,84
"yebcha",0.9459994,114,117
"bawwar",0.28673804,143,146
"btbwar",0.28179744,232,235
"eastow",0.983574,238,241
"yelwar",0.47475603,257,260
"amered",0.9891898,262,265
"cerwar",0.83917665,279,282
"ovenbi1",0.52141166,315,318
"reevir1",0.9783182,332,335
"kenwar",0.26078737,349,352
"graspa",0.4380619,378,381
"woothr",0.9999997,379,382
"chispa",0.28314736,397,400
"sonspa",0.548956,443,446
"easwpw1",0.9999677,499,502
"fiespa",0.4517983,548,551
"hoowar",0.6303446,604,607
"comyel",0.40016538,608,611
"indbun",0.99950653,609,612
"magwar",0.36104736,614,617
"norcar",0.7981434,624,627
"sumtan",0.33033484,637,640
"tuftit",0.76523167,717,720
"woewar1",0.9113126,722,725
