"species_code","score","start_offset_sec","end_offset_sec"
"pibgre",0.4627566,10,13
"amerob",0.9852301,23,26
"amegfi",0.67726225,30,33
"dowwoo",0.9535642,32,35
"commer",0.5531727,53,56
"comyel",0.9947785,86,89
"treswa",0.4054122,94,97
"norcar",0.9956607,101,104
"grycat",0.5741114,103,106
"swaspa",0.9950116,105,108
"eursta",0.2759112,108,111
"naswar",0.3631645,111,114
"amecro",0.9716279,118,121
"bkcchi",0.9818905,133,136
"vesspa",0.6444808,143,146
"sonspa",0.53701586,143,146
"carwre",0.91263014,147,150
"baleag",0.32260415,157,160
"cedwax",0.9938152,195,198
"virrai",0.9999119,275,278
"houwre",0.40180522,294,297
"marwre",0.9820854,364,367
"rewbla",0.99424905,399,402
