"species_code","score","start_offset_sec","end_offset_sec"
"amebit",0.9994653,3,6
"commer",0.28132895,5,8
"yelwar",0.99997437,7,10
"amerob",0.6579676,12,15
"buhvir",0.4092449,31,34
"moudov",0.9209973,37,40
"swaspa",0.84369695,50,53
"comyel",0.91897106,53,56
"grycat",0.95912266,65,68
"cangoo",0.25808454,65,68
"amecro",0.9833945,73,76
"treswa",0.272073,82,85
"cedwax",0.9997484,131,134
"amegfi",0.9952658,131,134
"fiespa",0.54983276,143,146
"yerwar",0.49207214,145,148
"whcspa",0.3483723,146,149
"wlswar",0.5755124,151,154
"sonspa",0.9996729,163,166
"rewbla",0.99932915,172,175
"wilfly",0.73979914,211,214
"comgra",0.9549389,217,220
"bkcchi",0.8434197,217,220
