"species_code","score","start_offset_sec","end_offset_sec"
"swaspa",0.9932454,8,11
"sonspa",0.9984012,15,18
"woothr",0.32338974,16,19
"yelwar",0.8788535,18,21
"cedwax",0.38187847,27,30
"chswar",0.6195925,31,34
"brncre",0.58543754,45,48
"houwre",0.9888744,67,70
"fiespa",0.38843873,71,74
"bkcchi",0.99989325,76,79
"aldfly",0.9991232,81,84
"comyel",0.9949784,86,89
"herthr",0.47609222,98,101
"eastow",0.9836287,104,107
"yebcha",0.2999148,105,108
"prawar",0.4820816,112,115
"treswa",0.568788,123,126
"rewbla",0.32118765,123,126
"carwre",0.40143836,159,162
"amegfi",0.27580744,160,163
"sedwre1",0.82240903,215,218
"blujay",0.58463037,237,240
"grycat",0.9998563,246,249
"easmea",0.29715234,247,250
"amerob",0.9519212,263,266
"gockin",0.9999073,278,281
"rebnut",0.57385504,286,289
"grcfly",0.4323391,289,292
"reevir1",0.74439204,290,293
