"species_code","score","start_offset_sec","end_offset_sec"
"chispa",0.9256103,33,36
"scatan",0.31242317,56,59
"carwre",0.3300407,58,61
"norcar",0.975886,65,68
"tuftit",0.98910004,74,77
"amecro",0.9376724,77,80
"moudov",0.9974884,88,91
"sonspa",0.5414315,89,92
"rebwoo",0.46607208,90,93
"eursta",0.51565516,96,99
"woewar1",0.55674624,100,103
"houwre",0.75223213,107,110
"amerob",0.5414273,139,142
"buggna",0.6900972,142,145
"woothr",0.5612346,169,172
"yebcuc",0.9999758,176,179
"reevir1",0.9970336,179,182
"bkbcuc",0.30373526,179,182
"cerwar",0.9900305,186,189
"btnwar",0.71560985,195,198
"wiltur",0.3657614,203,206
"eawpew",0.9807737,221,224
"bkbwar",0.30829325,256,259
"indbun",0.99737185,261,264
"cangoo",0.4280036,271,274
"haiwoo",0.5367963,276,279
"btbwar",0.49939477,288,291
"amered",0.99972755,328,331
"norpar",0.28591642,386,389
"whbnut",0.7859427,400,403
