"species_code","score","start_offset_sec","end_offset_sec"
"wilfly",0.5329757,10,13
"norcar",0.71342486,28,31
"sonspa",0.9995025,60,63
"grycat",0.26586893,61,64
"rewbla",0.25167155,108,111
"amerob",0.9336113,115,118
"amegfi",0.99426895,121,124
"aldfly",0.99983734,134,137
"vesspa",0.37646407,155,158
"marwre",0.6985477,185,188
"hoomer",0.26485568,185,188
"normoc",0.62032384,187,190
"bkbcuc",0.9882366,188,191
"yelwar",0.99958855,213,216
"reevir1",0.9011738,222,225
"swaspa",0.9986833,234,237
"cedwax",0.75139076,237,240
"brncre",0.3008856,238,241
"amered",0.691716,240,243
"amecro",0.55531526,257,260
"comyel",0.9624836,262,265
"houwre",0.99543226,266,269
