"species_code","score","start_offset_sec","end_offset_sec"
"normoc",0.9287235,33,36
"reevir1",0.9050329,46,49
"houfin",0.57553554,48,51
"balori",0.4598302,84,87
"tuftit",0.39206034,85,88
"houspa",0.99335754,133,136
"amerob",0.9991162,153,156
"marwre",0.72162837,154,157
"bnhnut",0.87101203,165,168
"brnthr",0.26578692,171,174
"robgro",0.4215411,180,183
"yetvir",0.86988777,182,185
"killde",0.63665485,192,195
"rewbla",0.7141149,197,200
"leafly",0.5067392,197,200
"norcar",0.7187176,208,211
"carwre",0.99034125,225,228
"treswa",0.7210554,225,228
"osprey",0.761849,232,235
"carchi",0.67050123,244,247
"cangoo",0.45907682,267,270
"sonspa",0.7053503,303,306
