"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.26311633,56,59
"comyel",0.98067397,57,60
"yelwar",0.9694389,67,70
"yetvir",0.9959464,73,76
"pibgre",0.99634355,93,96
"norcar",0.941929,96,99
"yebcuc",0.2885954,102,105
"swaspa",0.90205425,103,106
"grycat",0.9972481,109,112
"sonspa",0.9792962,112,115
"bkcchi",0.7455615,115,118
"leafly",0.2994565,118,121
"amerob",0.5337758,119,122
"indbun",0.5771393,120,123
"amecro",0.30633745,132,135
"marwre",0.99990743,177,180
"cedwax",0.29933074,214,217
"amegfi",0.69305784,215,218
"cangoo",0.5192461,217,220
"wilfly",0.9160509,225,228
"commer",0.46731728,243,246
"rewbla",0.9991726,268,271
"yebcha",0.28620222,279,282
"easmea",0.87224644,281,284
