"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.9809009,30,33
"norcar",0.9704514,30,33
"indbun",0.7179588,30,33
"yebcha",0.9529169,52,55
"moudov",0.7750581,53,56
"grycat",0.8309224,64,67
"robgro",0.38551658,67,70
"warvir",0.776922,80,83
"chispa",0.9921276,91,94
"balori",0.82006407,108,111
"orcori",0.38800514,108,111
"buhvir",0.35258475,110,113
"carchi",0.25708085,125,128
"treswa",0.25716898,133,136
"amerob",0.2663897,135,138
"brnthr",0.9999919,189,192
"carwre",0.9789593,194,197
"normoc",0.5782224,210,213
"buggna",0.99939907,227,230
"easkin",0.5449465,230,233
"yetvir",0.95015687,238,241
"reevir1",0.6671753,268,271
"fiespa",0.84780437,282,285
"yelwar",0.88762414,290,293
"whevir",0.6288773,353,356
