"species_code","score","start_offset_sec","end_offset_sec"
"amecro",0.9932257,52,55
"buggna",0.98951614,63,66
"tuftit",0.40111473,73,76
"easpho",0.83922935,83,86
"fiespa",0.88341945,117,120
"kenwar",0.9996094,121,124
"moudov",0.94791126,146,149
"woothr",0.848963,179,182
"eastow",0.9728329,198,201
"daejun",0.35713187,205,208
"yelwar",0.5426896,209,212
"whevir",0.8646556,245,248
"grycat",0.9969961,299,302
"yetvir",0.8727649,315,318
"amerob",0.41020864,316,319
"norcar",0.31498918,320,323
"amegfi",0.29006004,321,324
"rewbla",0.4324071,322,325
"cedwax",0.97717834,389,392
"indbun",0.9576591,396,399
"houwre",0.84603405,458,461
"norpar",0.41112083,462,465
"carwre",0.5792738,473,476
"comgra",0.9626482,484,487
"comyel",0.83628845,516,519
