"species_code","score","start_offset_sec","end_offset_sec"
"amecro",0.69383216,6,9
"btbwar",0.51230466,7,10
"warvir",0.99874264,27,30
"sonspa",0.9528818,41,44
"buggna",0.5740588,41,44
"amered",0.858873,47,50
"robgro",0.7864021,55,58
"rewbla",0.5222697,62,65
"cerwar",0.9994462,105,108
"reevir1",0.94962496,111,114
"moudov",0.9910313,142,145
"grcfly",0.94001573,153,156
"yelwar",0.87427133,179,182
"amerob",0.9994616,185,188
"carwre",0.5541023,187,190
"comgra",0.91364634,195,198
"grycat",0.99311656,216,219
