"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.7042803,1,4
"cangoo",0.9922008,15,18
"sonspa",0.99806297,26,29
"yelwar",0.99825436,33,36
"warvir",0.7917438,62,65
"comyel",0.96047264,73,76
"rewbla",0.9991981,107,110
"cedwax",0.9639202,111,114
"wilfly",0.9997237,113,116
"comgra",0.765349,123,126
"comgal1",0.5153228,147,150
