"species_code","score","start_offset_sec","end_offset_sec"
"norcar",0.9097883,42,45
"norfli",0.9962698,67,70
"norpar",0.634455,94,97
"amered",0.9686754,112,115
"pilwoo",0.9483797,119,122
"blujay",0.87111205,145,148
"grycat",0.601979,188,191
"whbnut",0.9999432,193,196
"tuftit",0.54784316,269,272
"amegfi",0.61237484,288,291
"whtspa",0.65441,368,371
"carwre",0.99883586,400,403
"bnhcow",0.6271265,408,411
"amerob",0.9882161,422,425
"sonspa",0.5625344,425,428
