"species_code","score","start_offset_sec","end_offset_sec"
"blujay",0.9874657,8,11
"amecro",0.8826264,37,40
"eawpew",0.8429991,54,57
"rebwoo",0.5363665,153,156
"woothr",0.9877576,305,308
"whbnut",0.99965465,380,383
"cedwax",0.82448184,422,425
"yebcuc",0.734183,521,524
"moudov",0.889682,534,537
"acafly",0.6278258,626,629
"ovenbi1",0.99997807,659,662
"amerob",0.99869287,688,691
"scatan",0.99619156,748,751
"norcar",0.8472287,749,752
"hoowar",0.51047957,775,778
"reevir1",0.99636334,801,804
"easpho",0.71233994,812,815
