"species_code","score","start_offset_sec","end_offset_sec"
"easpho",0.6823251,15,18
"daejun",0.5380596,17,20
"eawpew",0.56046975,35,38
"prawar",0.9940476,44,47
"amerob",0.98840743,81,84
"yelwar",0.5646344,94,97
"tuftit",0.98366016,98,101
"eastow",0.99988353,134,137
"moudov",0.99628395,137,140
"norcar",0.8138755,181,184
"normoc",0.59844327,183,186
"blujay",0.90507257,198,201
"norfli",0.99973595,225,228
"houwre",0.6919901,230,233
"grycat",0.53143585,233,236
"cedwax",0.98626876,275,278
"grcfly",0.5131173,289,292
"rewbla",0.54436177,299,302
"scatan",0.9977571,310,313
"fiespa",0.9938878,317,320
"reevir1",0.9512344,317,320
"indbun",0.9956531,380,383
"amegfi",0.99794763,388,391
"sumtan",0.670345,407,410
"carwre",0.9734475,425,428
