"species_code","score","start_offset_sec","end_offset_sec"
"blujay",0.99563086,34,37
"woothr",0.9418802,35,38
"comrav",0.61235607,42,45
"carwre",0.98527384,63,66
"tuftit",0.7596385,80,83
"fiespa",0.9800509,168,171
"chispa",0.9978812,170,173
"amerob",0.77143973,174,177
"normoc",0.9160759,180,183
"caster1",0.82325494,190,193
"dowwoo",0.8088053,200,203
"sonspa",0.51879096,200,203
"moudov",0.9390353,217,220
"norhar2",0.83522457,252,255
"easpho",0.99914104,269,272
"forter",0.7056552,306,309
"eursta",0.74232817,324,327
"norcar",0.6083537,333,336
"amecro",0.9014066,378,381
"easblu",0.89539784,379,382
