"species_code","score","start_offset_sec","end_offset_sec"
"grycat",0.9997546,2,5
"reevir1",0.8132193,3,6
"amegfi",0.82964766,8,11
"purfin",0.9990863,18,21
"comrav",0.9096545,22,25
"eastow",0.8758428,25,28
"ovenbi1",0.9997558,28,31
"swaspa",0.9903314,36,39
"amecro",0.6487165,36,39
"yerwar",0.90991783,41,44
"comyel",0.99214065,49,52
"chswar",0.98256564,53,56
"robgro",0.69489455,55,58
"rewbla",0.7468549,57,60
"pinwar",0.5117275,66,69
"blujay",0.502889,80,83
"woothr",0.614798,88,91
"norcar",0.89019585,89,92
"cedwax",0.99233425,92,95
"aldfly",0.52264273,100,103
"amerob",0.70554024,105,108
