"species_code","score","start_offset_sec","end_offset_sec"
"norcar",0.884014,5,8
"comyel",0.99876744,18,21
"naswar",0.9976524,25,28
"yebfly",0.5958946,41,44
"veery",0.9999312,74,77
"woothr",0.98115385,100,103
"blujay",0.9954985,143,146
"sonspa",0.9990224,172,175
"brdowl",0.9976619,248,251
"reevir1",0.9979527,249,252
"grycat",0.9981545,251,254
"treswa",0.7447944,268,271
"mouwar",0.40832722,279,282
"winwre3",0.5391898,296,299
"magwar",0.8619783,325,328
