"species_code","score","start_offset_sec","end_offset_sec"
"amered",0.961451,3,6
"aldfly",0.7185636,5,8
"reevir1",0.99781674,11,14
"cedwax",0.99982345,33,36
"bicthr",0.12994313,57,60
"veery",0.99978966,58,61
"comyel",0.9942574,109,112
"amecro",0.9566176,109,112
"chswar",0.9916339,128,131
"whtspa",0.8950466,132,135
"bkpwar",0.47709018,140,143
"babwar",0.6011976,141,144
