"species_code","score","start_offset_sec","end_offset_sec"
"swaspa",0.9932454,8,11
"sonspa",0.9984012,15,18
"houwre",0.9888744,67,70
"bkcchi",0.99989325,76,79
"aldfly",0.9991232,81,84
"comyel",0.9949784,86,89
"eastow",0.9836287,104,107
"prawar",0.4820816,112,115
"sedwre1",0.82240903,215,218
"grycat",0.9998563,246,249
"amerob",0.9519212,263,266
"gockin",0.9999073,278,281
"rebnut",0.57385504,286,289
