"species_code","score","start_offset_sec","end_offset_sec"
"eawpew",0.8870927,16,19
"yebcha",0.9459994,114,117
"eastow",0.983574,238,241
"amered",0.9891898,262,265
"cerwar",0.83917665,279,282
"reevir1",0.9783182,332,335
"woothr",0.9999997,379,382
"easwpw1",0.9999677,499,502
"hoowar",0.6303446,604,607
"indbun",0.99950653,609,612
"tuftit",0.76523167,717,720
"woewar1",0.9113126,722,725
