"species_code","score","start_offset_sec","end_offset_sec"
"grycat",0.99992335,3,6
"yelwar",0.9871237,3,6
"fiespa",0.9947377,24,27
"eastow",0.871923,26,29
"bkcchi",0.9785425,29,32
"amegfi",0.9545416,29,32
"aldfly",0.5851311,32,35
"veery",0.9986079,37,40
"blujay",0.87200356,42,45
"comyel",0.9869699,45,48
"norcar",0.9655766,47,50
